"nsites","nindiv","ntests","psi","theta11","p111","p101","p001","theta01","b2","b3","delta","r"
100,5,3,0.477774806992384,0.570777376407292,0.999819504344941,NA,NA,0,0.255503550664522,0.812855881625088,0.95,0.999
100,5,3,0.635826578775654,0.148447745486395,0.958547017234017,NA,NA,0,0.681590972918784,0.632646099448902,0.95,0.999
100,5,3,0.337351641597692,0.683558697419008,0.993623769848363,NA,NA,0,0.318656158790225,0.437183750859927,0.95,0.999
100,5,3,0.396051789821591,0.749678265583003,0.989581718383846,NA,NA,0,0.132824127085041,0.373661562832305,0.95,0.999
100,5,3,0.00848811015044339,0.0762152224648744,0.987557373290311,NA,NA,0,0.477450617759954,0.897382020133548,0.95,0.999
100,5,3,0.425066553730285,0.0569313369183801,0.997124784849363,NA,NA,0,0.471906307533151,0.0618201278259512,0.95,0.999
100,5,3,0.921676937623648,0.332676321568666,0.964900380508881,NA,NA,0,0.978578738617711,0.580328851307509,0.95,0.999
100,5,3,0.170615674882894,0.799981367553584,0.957456294688734,NA,NA,0,0.814738381877542,0.435350483937655,0.95,0.999
100,5,3,0.43058538325713,0.174189996444155,0.965411755343701,NA,NA,0,0.564175669230986,0.985767856555758,0.95,0.999
100,5,3,0.723306365617784,0.00113885792647488,0.982709612161911,NA,NA,0,0.871561756734038,0.832097168726847,0.95,0.999
100,5,3,0.760984980987618,0.911659904153319,0.985187721656007,NA,NA,0,0.648478242059005,0.759303048277739,0.95,0.999
100,5,3,0.0819235309094656,0.582418109065387,0.956741157672601,NA,NA,0,0.852580608141841,0.228686452480732,0.95,0.999
100,5,3,0.532541524975095,0.902877221463248,0.989068234198855,NA,NA,0,0.479186288566329,0.478764768323395,0.95,0.999
100,5,3,0.512923104083166,0.870584283843869,0.973381584056036,NA,NA,0,0.38564177933801,0.0555798635168467,0.95,0.999
100,5,3,0.163853430398041,0.492191851482727,0.987959265623393,NA,NA,0,0.553393712780904,0.0223179034090135,0.95,0.999
100,5,3,0.503938053432386,0.00347086002468131,0.964592580181151,NA,NA,0,0.742957828092156,0.912662616871996,0.95,0.999
100,5,3,0.692064810358686,0.976562668942614,0.966039936985657,NA,NA,0,0.152883747087093,0.581535791675095,0.95,0.999
100,5,3,0.00686398421158083,0.929047130619176,0.999486315071932,NA,NA,0,0.288690159674734,0.950988552391529,0.95,0.999
100,5,3,0.58029829209228,0.442644648988731,0.986951424993551,NA,NA,0,0.518661523038521,0.425294824352721,0.95,0.999
100,5,3,0.567425386085175,0.397689288988244,0.995695410002326,NA,NA,0,0.00972163396491669,0.825836944884388,0.95,0.999
100,5,3,0.777094891748857,0.129503447045572,0.974074628696265,NA,NA,0,0.16503081369726,0.4916036335791,0.95,0.999
100,5,3,0.256703033159254,0.249492405846482,0.990122975044081,NA,NA,0,0.262917200786062,0.134657617309364,0.95,0.999
100,5,3,0.444089586713351,0.647509004303953,0.98457626377194,NA,NA,0,0.237504261118593,0.141809358567232,0.95,0.999
100,5,3,0.924720110461582,0.150676529983757,0.993819084509602,NA,NA,0,0.913942428174661,0.585533845131053,0.95,0.999
100,5,3,0.389483995988965,0.213347782242112,0.980646474632283,NA,NA,0,0.43983221757412,0.475971831107978,0.95,0.999
100,5,3,0.142228160494938,0.5594773615296,0.976857685352676,NA,NA,0,0.270430311116856,0.525014295463916,0.95,0.999
100,5,3,0.654970418781741,0.577704875771655,0.966953419972782,NA,NA,0,0.80814928877959,0.261530805244576,0.95,0.999
100,5,3,0.80996720660245,0.378696800490376,0.953770283991517,NA,NA,0,0.157508141911123,0.287100867349422,0.95,0.999
100,5,3,0.118736739157932,0.464009913702263,0.961320265344856,NA,NA,0,0.690231807175325,0.401191678328905,0.95,0.999
100,5,3,0.903351424927358,0.27324974480574,0.982117266322125,NA,NA,0,0.936989960466977,0.936001195402583,0.95,0.999
100,5,3,0.0394449548388366,0.687637819984229,0.991650693219784,NA,NA,0,0.640094673959073,0.682563782987651,0.95,0.999
100,5,3,0.765049655851908,0.070882633240195,0.993168826797034,NA,NA,0,0.844630812130636,0.639185080305673,0.95,0.999
100,5,3,0.127401309498819,0.01673815918318,0.992416864084301,NA,NA,0,0.673120453054784,0.0640612520654686,0.95,0.999
100,5,3,0.111430899047293,0.606524108422687,0.950513985370449,NA,NA,0,0.0628710830076598,0.53166668768134,0.95,0.999
100,5,3,0.11050118694175,0.0750382552414667,0.993924189210846,NA,NA,0,0.701121269888477,0.103805863508955,0.95,0.999
100,5,3,0.426772309338674,0.985317025693134,0.967239716496982,NA,NA,0,0.958434139381861,0.280836216705851,0.95,0.999
100,5,3,0.173242220868822,0.158310099522583,0.978394994072441,NA,NA,0,0.161720078352839,0.293350201138761,0.95,0.999
100,5,3,0.294454811434494,0.982133479273878,0.986690252322517,NA,NA,0,0.35476783888624,0.226476617919514,0.95,0.999
100,5,3,0.367669149326393,0.58902298675687,0.959675434241607,NA,NA,0,0.0207807691439521,0.187703541280003,0.95,0.999
100,5,3,0.993902328257449,0.0416549771621358,0.972401141244371,NA,NA,0,0.0842686853534542,0.799786098323762,0.95,0.999
100,5,3,0.403626040965319,0.202832970677409,0.962329219505703,NA,NA,0,0.0387215164189693,0.673547412197338,0.95,0.999
100,5,3,0.631277762412326,0.25136460973951,0.970864755471249,NA,NA,0,0.0252019333902281,0.73826898072171,0.95,0.999
100,5,3,0.429596617249073,0.957130017485004,0.973640339929448,NA,NA,0,0.588019776690519,0.980802626520162,0.95,0.999
100,5,3,0.542740296241594,0.664975510942051,0.965662722330994,NA,NA,0,0.163293062742334,0.355521696306299,0.95,0.999
100,5,3,0.53938267193269,0.113700947775738,0.967163997690449,NA,NA,0,0.488082064537797,0.343829539301107,0.95,0.999
100,5,3,0.694037125053816,0.356030199396424,0.979151519932051,NA,NA,0,0.323892448123544,0.960523668393725,0.95,0.999
100,5,3,0.276493227525847,0.0892381680619437,0.980272686053999,NA,NA,0,0.357242385632358,0.273486789293122,0.95,0.999
100,5,3,0.214307905539405,0.00969408627320081,0.964732640248677,NA,NA,0,0.0211821967386641,0.861804179666564,0.95,0.999
100,5,3,0.0839757968033664,0.4807971179788,0.984993384307239,NA,NA,0,0.631124289116357,0.817924625208136,0.95,0.999
100,5,3,0.96363966017426,0.0932681122953072,0.959194994831609,NA,NA,0,0.930953546566656,0.205375134235714,0.95,0.999
100,5,3,0.894972180590034,0.933205032161437,0.978285540937015,NA,NA,0,0.812025810543913,0.748780790083343,0.95,0.999
100,5,3,0.847794846976176,0.83077628972684,0.9790436368378,NA,NA,0,0.941765003173146,0.17779308583797,0.95,0.999
100,5,3,0.912566296772566,0.392637864836492,0.962020758955751,NA,NA,0,0.363000001118053,0.554567391859135,0.95,0.999
100,5,3,0.801227249694755,0.613789490383118,0.990302126525354,NA,NA,0,0.257895363926887,0.376419151439099,0.95,0.999
100,5,3,0.647903864863096,0.667432436035713,0.957565064152656,NA,NA,0,0.529998360205675,0.275429903243901,0.95,0.999
100,5,3,0.927737301005283,0.0813656011018902,0.952688624749612,NA,NA,0,0.939534922583727,0.31472743583913,0.95,0.999
100,5,3,0.848990410812199,0.0555766705155838,0.95889112200794,NA,NA,0,0.146480731457472,0.152386858798563,0.95,0.999
100,5,3,0.114945810568752,0.226797806617338,0.963679377100116,NA,NA,0,0.0542342172916979,0.0854321062800009,0.95,0.999
100,5,3,0.976518455849495,0.522715327595593,0.974656381685042,NA,NA,0,0.68623940873798,0.550280786022544,0.95,0.999
100,5,3,0.289586283939192,0.786940644515678,0.993874857238971,NA,NA,0,0.798965087308548,0.0939387084541377,0.95,0.999
100,5,3,0.99533709645574,0.816193151408806,0.981524673440063,NA,NA,0,0.969133545587771,0.927347887359094,0.95,0.999
100,5,3,0.627633028951474,0.316501692401245,0.977758423193276,NA,NA,0,0.88490855339705,0.211688292579027,0.95,0.999
100,5,3,0.470157424067846,0.838377316351049,0.981343495851941,NA,NA,0,0.597345662052045,0.198021334708435,0.95,0.999
100,5,3,0.0863237724369392,0.0793143956533168,0.955113330852555,NA,NA,0,0.130174210033845,0.454970134468283,0.95,0.999
100,5,3,0.0911200425548013,0.867417542902986,0.953446651940944,NA,NA,0,0.645192391647957,0.806389900177019,0.95,0.999
100,5,3,0.560106058584992,0.849264031610684,0.96518963345075,NA,NA,0,0.0768061400395818,0.82432056622766,0.95,0.999
100,5,3,0.0423041199895088,0.738453575267456,0.98203299687726,NA,NA,0,0.0925813151795883,0.65341257909406,0.95,0.999
100,5,3,0.345316052571172,0.131353296484333,0.969809601058869,NA,NA,0,0.596932679489953,0.324351308356039,0.95,0.999
100,5,3,0.781297175394604,0.755090864112368,0.997696777808724,NA,NA,0,0.174857167051174,0.571621185124153,0.95,0.999
100,5,3,0.157805784566561,0.276792277764296,0.958196824752924,NA,NA,0,0.244350773564307,0.0472311456925236,0.95,0.999
100,5,3,0.720629371828167,0.367413048097864,0.968171704218769,NA,NA,0,0.657321744522313,0.713869566446403,0.95,0.999
100,5,3,0.934016234155511,0.723357546188869,0.987280322750634,NA,NA,0,0.705810898729134,0.55831838825345,0.95,0.999
100,5,3,0.312738250064896,0.331349803273799,0.960573284752539,NA,NA,0,0.337172615412623,0.467001712904545,0.95,0.999
100,5,3,0.930135728076799,0.193759021454025,0.995128627209738,NA,NA,0,0.870274295445066,0.466504614665872,0.95,0.999
100,5,3,0.670247931777965,0.793737824002281,0.976335400876962,NA,NA,0,0.566375372627983,0.616895566136809,0.95,0.999
100,5,3,0.947226990226656,0.67897870124504,0.963613026862568,NA,NA,0,0.268997990510659,0.559266284947982,0.95,0.999
100,5,3,0.346747323996155,0.353384176630527,0.999975429537508,NA,NA,0,0.178436411240604,0.837022316907998,0.95,0.999
100,5,3,0.704503738273866,0.0973527436559088,0.975106351591065,NA,NA,0,0.986865964552388,0.577657277100952,0.95,0.999
100,5,3,0.0488641988032032,0.694367335743969,0.977673504712526,NA,NA,0,0.908460695872782,0.70773357570474,0.95,0.999
100,5,3,0.475286788976518,0.11456200577179,0.959211623582325,NA,NA,0,0.0774353982021566,0.899677316956222,0.95,0.999
100,5,3,0.415048832244705,0.147469253832474,0.978771478126792,NA,NA,0,0.499986523989588,0.909726950239157,0.95,0.999
100,5,3,0.249927762970328,0.684540462523932,0.970227602620143,NA,NA,0,0.355660205085063,0.921377403906779,0.95,0.999
100,5,3,0.643208602279657,0.743092963493429,0.975312665129604,NA,NA,0,0.773804055731976,0.900110128636472,0.95,0.999
100,5,3,0.132715808902401,0.0271581182819791,0.964011886839883,NA,NA,0,0.400918491556542,0.457814818782965,0.95,0.999
100,5,3,0.610301404386759,0.477765748228645,0.951825331421953,NA,NA,0,0.823203995602904,0.304168256958714,0.95,0.999
100,5,3,0.0575021456864197,0.0693347988263704,0.982807742392761,NA,NA,0,0.675135677586542,0.380378280339995,0.95,0.999
100,5,3,0.642096027468564,0.60244448260637,0.989541651051294,NA,NA,0,0.153871183400042,0.996583207678515,0.95,0.999
100,5,3,0.926382633830421,0.827569675154751,0.978344809468312,NA,NA,0,0.519976120319916,0.573906912267907,0.95,0.999
100,5,3,0.549968500214396,0.253813540496863,0.977714690516051,NA,NA,0,0.154652447870001,0.0781737959489692,0.95,0.999
100,5,3,0.785033056671266,0.880773742502555,0.965065150635363,NA,NA,0,0.685639586250298,0.761014656940242,0.95,0.999
100,5,3,0.603636527034687,0.381826854915591,0.959707249277283,NA,NA,0,0.666584289277671,0.249915868451353,0.95,0.999
100,5,3,0.521783332590247,0.505476351527963,0.998554916523374,NA,NA,0,0.364313591137994,0.38864784179139,0.95,0.999
100,5,3,0.409535408934811,0.468041219643084,0.956399619490106,NA,NA,0,0.825604660274927,0.522100539304316,0.95,0.999
100,5,3,0.745227570558665,0.757056271780515,0.997042607904412,NA,NA,0,0.990702870444395,0.680362038363935,0.95,0.999
100,5,3,0.198967229970731,0.789877592192264,0.997373825061822,NA,NA,0,0.859422916986281,0.183028909050161,0.95,0.999
100,5,3,0.27799624660355,0.72137548533408,0.965219041829614,NA,NA,0,0.962192696570186,0.74957639426901,0.95,0.999
100,5,3,0.920940115141682,0.313818351544207,0.972369578724413,NA,NA,0,0.988453182577388,0.0150373015091754,0.95,0.999
100,5,3,0.0044173178889323,0.591479384604376,0.9515007459649,NA,NA,0,0.136079747517593,0.250940455169883,0.95,0.999
100,5,3,0.520022797540296,0.314296206646133,0.971971290055034,NA,NA,0,0.826565340989735,0.382353611881146,0.95,0.999
100,5,3,0.622971387556987,0.343800618342357,0.981619455956761,NA,NA,0,0.368705284674186,0.145664633311331,0.95,0.999
100,5,3,0.211897435738239,0.556239251937484,0.973904132804403,NA,NA,0,0.199096689854283,0.780720012312056,0.95,0.999
100,5,3,0.721432940230006,0.0109592019109987,0.988860992893437,NA,NA,0,0.230096429341473,0.0417699769488536,0.95,0.999
100,5,3,0.231447993232403,0.626620774588082,0.984178817855741,NA,NA,0,0.467829911275767,0.427587638220284,0.95,0.999
100,5,3,0.711385953521822,0.512657280906104,0.950188212157297,NA,NA,0,0.555410454593366,0.782559107320616,0.95,0.999
100,5,3,0.914211076229345,0.753803723797901,0.983893364817672,NA,NA,0,0.322613720035413,0.153240900730714,0.95,0.999
100,5,3,0.440393984546186,0.937535931527149,0.96421210001352,NA,NA,0,0.413525483429898,0.54711416917271,0.95,0.999
100,5,3,0.83926810130151,0.772240040255245,0.972887089342554,NA,NA,0,0.975115380757023,0.171348852293566,0.95,0.999
100,5,3,0.83028476841934,0.233456294526113,0.955429458542599,NA,NA,0,0.960262306096498,0.0926644353144802,0.95,0.999
100,5,3,0.923387795893243,0.433503707275959,0.991288761806011,NA,NA,0,0.707300527496496,0.173805743389064,0.95,0.999
100,5,3,0.309246939833509,0.143747905781493,0.951245319170528,NA,NA,0,0.623188921130029,0.337669885475654,0.95,0.999
100,5,3,0.889136393394554,0.0580836273310706,0.973129893714213,NA,NA,0,0.928124392953003,0.285386620312929,0.95,0.999
100,5,3,0.680958677928429,0.716646767166443,0.963532429350878,NA,NA,0,0.200560120857786,0.804117164776195,0.95,0.999
100,5,3,0.437403959074756,0.523695786479162,0.987028149369231,NA,NA,0,0.576537898827111,0.494396466260077,0.95,0.999
100,5,3,0.122586782589322,0.498943230870878,0.999276137653075,NA,NA,0,0.170064224407775,0.657162866693456,0.95,0.999
100,5,3,0.245908651248785,0.017497729526367,0.967518664010509,NA,NA,0,0.520517217396991,0.392270188228926,0.95,0.999
100,5,3,0.0285943741996307,0.663370773780392,0.972126720397326,NA,NA,0,0.961194208844798,0.246109095859109,0.95,0.999
100,5,3,0.543482987545431,0.551964439378586,0.954541147614375,NA,NA,0,0.800649368910352,0.615232331676641,0.95,0.999
100,5,3,0.293199089587899,0.994094352304237,0.975636044233001,NA,NA,0,0.851900283255381,0.979563140426297,0.95,0.999
100,5,3,0.485722498418298,0.439574170676293,0.950697558877082,NA,NA,0,0.245320049292408,0.609493829801679,0.95,0.999
100,5,3,0.351266777361045,0.357411793676205,0.966648269671772,NA,NA,0,0.275858816823224,0.787675659080269,0.95,0.999
100,5,3,0.138620856811525,0.201961161356652,0.953621690040734,NA,NA,0,0.922649995600106,0.740823441767832,0.95,0.999
100,5,3,0.683236911959713,0.457553683846723,0.962365656000178,NA,NA,0,0.216503841714468,0.684910876702052,0.95,0.999
100,5,3,0.156025052784709,0.452413367874222,0.976951679847995,NA,NA,0,0.802421970160678,0.535355591329746,0.95,0.999
100,5,3,0.14974709982262,0.54454345704033,0.992112084629887,NA,NA,0,0.137528858252335,0.429860151440604,0.95,0.999
100,5,3,0.36945912339096,0.547234698480228,0.976076501836185,NA,NA,0,0.768625868716044,0.765596853928175,0.95,0.999
100,5,3,0.471604692171793,0.529792636689963,0.99635837400062,NA,NA,0,0.748363639072049,0.381202907455619,0.95,0.999
100,5,3,0.469660716430517,0.586134991514729,0.980593125107116,NA,NA,0,0.904651073630899,0.400273729889421,0.95,0.999
100,5,3,0.501926143552875,0.521840336420573,0.985735839033232,NA,NA,0,0.00629935425054282,0.89490099050058,0.95,0.999
100,5,3,0.304232545878505,0.0993704897945281,0.987096072674671,NA,NA,0,0.134131406338187,0.443053663674043,0.95,0.999
100,5,3,0.227381673348835,0.763525914363563,0.992003129757533,NA,NA,0,0.222760740549304,0.724549089034786,0.95,0.999
100,5,3,0.265110576703213,0.987898258369649,0.966195751134784,NA,NA,0,0.788297227542615,0.498341343131615,0.95,0.999
100,5,3,0.129223849321483,0.289422429378843,0.995888427346642,NA,NA,0,0.795729221563321,0.368793332959292,0.95,0.999
100,5,3,0.386167525301687,0.700370632488281,0.955049141072715,NA,NA,0,0.746208361305529,0.612839313349221,0.95,0.999
100,5,3,0.455779289675411,0.554075232332339,0.967417863239651,NA,NA,0,0.729463536562631,0.718388829249889,0.95,0.999
100,5,3,0.327668483666377,0.900898190465057,0.999649935659999,NA,NA,0,0.550252234002575,0.268285289368825,0.95,0.999
100,5,3,0.8676865690134,0.940311927708797,0.988831023849663,NA,NA,0,0.905083410127554,0.168518299926305,0.95,0.999
100,5,3,0.533524239239981,0.874502203561598,0.996935012220871,NA,NA,0,0.260423235487193,0.430107353926869,0.95,0.999
100,5,3,0.186400168644497,0.237496590800816,0.976579523628228,NA,NA,0,0.293342719275737,0.0976753258819226,0.95,0.999
100,5,3,0.241952317235991,0.980339318361599,0.961563627644454,NA,NA,0,0.646201751663815,0.0219913607635535,0.95,0.999
100,5,3,0.590169207059545,0.244475664880127,0.950135965436639,NA,NA,0,0.893152230088133,0.441139223668491,0.95,0.999
100,5,3,0.92216669095587,0.12896121401852,0.975747571240622,NA,NA,0,0.739148817860754,0.452583935438655,0.95,0.999
100,5,3,0.644698620188516,0.7328001761341,0.987778650154022,NA,NA,0,0.0445724272616208,0.671994717590977,0.95,0.999
100,5,3,0.434854498354252,0.096957760602003,0.995974604335392,NA,NA,0,0.654364429108333,0.236819902333897,0.95,0.999
100,5,3,0.0233840143110137,0.906838463219116,0.968433110297797,NA,NA,0,0.83903220008919,0.840142150790198,0.95,0.999
100,5,3,0.233145214610035,0.255835491796024,0.950319331507431,NA,NA,0,0.405593607601244,0.524112988166977,0.95,0.999
100,5,3,0.815792649751995,0.979900946122129,0.990442727927922,NA,NA,0,0.926376005281461,0.635078447540058,0.95,0.999
100,5,3,0.763922858060105,0.469969925124431,0.985983626062213,NA,NA,0,0.794148998350603,0.551419054725207,0.95,0.999
100,5,3,0.160481268613366,0.497869829821168,0.979316733937291,NA,NA,0,0.601792765987571,0.608667487885337,0.95,0.999
100,5,3,0.350830138733611,0.499255422083428,0.977210464041959,NA,NA,0,0.856521660214989,0.647206540258136,0.95,0.999
100,5,3,0.681510141848354,0.636188966971124,0.999249961893004,NA,NA,0,0.00735179330408573,0.9050562960729,0.95,0.999
100,5,3,0.33872193966643,0.620970927794231,0.958083019479725,NA,NA,0,0.84155139316339,0.503454036800656,0.95,0.999
100,5,3,0.0172437224525493,0.959929514461895,0.958402740105812,NA,NA,0,0.292104211118072,0.876117456818232,0.95,0.999
100,5,3,0.591699909235118,0.848166600537486,0.964271835171781,NA,NA,0,0.674653792834375,0.735779589939164,0.95,0.999
100,5,3,0.978253594809677,0.274409090267262,0.964847956380935,NA,NA,0,0.655339217381319,0.819450638511684,0.95,0.999
100,5,3,0.728823533973424,0.0464328083498403,0.989039981844358,NA,NA,0,0.981949142157566,0.186781155214878,0.95,0.999
100,5,3,0.874576845268952,0.0605483044027351,0.979828368629469,NA,NA,0,0.0606095297599677,0.349016688847216,0.95,0.999
100,5,3,0.378666984067066,0.878564294316573,0.997218357915489,NA,NA,0,0.857820849453099,0.878976508442545,0.95,0.999
100,5,3,0.123688861072762,0.242838977003936,0.962196892509935,NA,NA,0,0.198960203335155,0.902800820552977,0.95,0.999
100,5,3,0.0342335657731164,0.182191781176487,0.97459961256152,NA,NA,0,0.612058626089478,0.53691496699769,0.95,0.999
100,5,3,0.150487085263943,0.671767282255692,0.983243603786523,NA,NA,0,0.84640669987374,0.596907242872985,0.95,0.999
100,5,3,0.0842054117370862,0.287148291947786,0.959278426858329,NA,NA,0,0.683762316053035,0.784612685394008,0.95,0.999
100,5,3,0.2591986701407,0.0241028903664555,0.989289957717934,NA,NA,0,0.652213180260966,0.584963867459446,0.95,0.999
100,5,3,0.0799950492237695,0.105422360293102,0.958245559740218,NA,NA,0,0.687973787986208,0.844118548349012,0.95,0.999
100,5,3,0.399095187949482,0.393152410411509,0.976606774549466,NA,NA,0,0.784686709010275,0.700989382683299,0.95,0.999
100,5,3,0.220233374489937,0.51731533040083,0.980113603339402,NA,NA,0,0.0617772635112051,0.24190136133437,0.95,0.999
100,5,3,0.480316375744762,0.844052162797656,0.982258643027896,NA,NA,0,0.436301835461985,0.405296761485515,0.95,0.999
100,5,3,0.0936304011726752,0.462309705539839,0.951050070727419,NA,NA,0,0.973847747787135,0.872877741655102,0.95,0.999
100,5,3,0.855789436770137,0.224487535048975,0.97161199342797,NA,NA,0,0.172589655240299,0.515949965999462,0.95,0.999
100,5,3,0.825871020341525,0.456950440782355,0.950423359778721,NA,NA,0,0.214721937491093,0.611458330450812,0.95,0.999
100,5,3,0.902315097253537,0.231503455751343,0.960641673202044,NA,NA,0,0.678327590189176,0.235033779490273,0.95,0.999
100,5,3,0.790834054096835,0.435417335167062,0.983578523664898,NA,NA,0,0.637950663881144,0.00785269838036038,0.95,0.999
100,5,3,0.55468062354927,0.340026040043449,0.98942019076274,NA,NA,0,0.221439582318068,0.108140325853834,0.95,0.999
100,5,3,0.3235537653598,0.997014352398925,0.980035875123914,NA,NA,0,0.932612640261417,0.598294749603141,0.95,0.999
100,5,3,0.494432816184126,0.777553634727141,0.979284709447215,NA,NA,0,0.636732449836098,0.0914086177784484,0.95,0.999
100,5,3,0.75278829333419,0.750986824786989,0.986076279497019,NA,NA,0,0.779954156036722,0.0205078109081369,0.95,0.999
100,5,3,0.372333569603041,0.0781399846423883,0.953315441757173,NA,NA,0,0.38666694153659,0.0118522650015075,0.95,0.999
100,5,3,0.305185194005491,0.00732572200614959,0.95864010613627,NA,NA,0,0.924484308476793,0.303585690396139,0.95,0.999
100,5,3,0.836710368343163,0.624171753583476,0.962059485053853,NA,NA,0,0.26731002775766,0.978588913282612,0.95,0.999
100,5,3,0.218834516301751,0.307757646349724,0.972576431816828,NA,NA,0,0.334293791481061,0.940203037188621,0.95,0.999
100,5,3,0.344260384591762,0.654950887855841,0.991795408924762,NA,NA,0,0.358991587593686,0.801926221005153,0.95,0.999
100,5,3,0.348691304763313,0.334422664109617,0.964345309003291,NA,NA,0,0.873907867731527,0.163938303165138,0.95,0.999
100,5,3,0.191737973294919,0.449401296958094,0.985579284895107,NA,NA,0,0.308316662406083,0.949245685802307,0.95,0.999
100,5,3,0.363853932458442,0.17023082890478,0.964433963389101,NA,NA,0,0.891339655304328,0.135222031823592,0.95,0.999
100,5,3,0.46126077646343,0.133078943379922,0.997824902506906,NA,NA,0,0.677350837595295,0.661362867442193,0.95,0.999
100,5,3,0.019912510140799,0.553840068246471,0.974939646533853,NA,NA,0,0.0130846304402221,0.994946053215302,0.95,0.999
100,5,3,0.21545404100325,0.246492485194234,0.958991041056905,NA,NA,0,0.867613164646318,0.993294701428851,0.95,0.999
100,5,3,0.329634930145228,0.19189821797749,0.961528200779902,NA,NA,0,0.33985318922624,0.607782897494966,0.95,0.999
100,5,3,0.810378074278822,0.712704644792015,0.977859797303868,NA,NA,0,0.0185501643016469,0.0995437001236714,0.95,0.999
100,5,3,0.205791447685799,0.935949956494849,0.950611523401539,NA,NA,0,0.0370798037208151,0.538290310800075,0.95,0.999
100,5,3,0.266614048133837,0.574628426228883,0.973441292821581,NA,NA,0,0.896059053056641,0.307785925143165,0.95,0.999
100,5,3,0.664003767433343,0.302657505485928,0.958706798116083,NA,NA,0,0.432209448838374,0.407256665945984,0.95,0.999
100,5,3,0.252204728370532,0.89893136586179,0.984804171106173,NA,NA,0,0.552122518861666,0.504653549108189,0.95,0.999
100,5,3,0.807975736140972,0.413651564029511,0.982969844947592,NA,NA,0,0.624580934651429,0.937279058225686,0.95,0.999
100,5,3,0.240293878374156,0.910695544709219,0.983503322663438,NA,NA,0,0.10336095275986,0.976303369556088,0.95,0.999
100,5,3,0.556800785837462,0.0323340507328976,0.96054750656836,NA,NA,0,0.906749387128977,0.906903987236321,0.95,0.999
100,5,3,0.188959475570591,0.641135057594627,0.985251919802069,NA,NA,0,0.689970191334374,0.727627105749445,0.95,0.999
100,5,3,0.575630838386482,0.183748240082758,0.955495351960033,NA,NA,0,0.562458309828769,0.486772166974843,0.95,0.999
100,5,3,0.181488981188508,0.725815204800572,0.969309911161405,NA,NA,0,0.143766763357678,0.394933311918285,0.95,0.999
100,5,3,0.366572365369182,0.137855879460927,0.99525009472426,NA,NA,0,0.0838441845471971,0.366770692393649,0.95,0.999
100,5,3,0.136575509851566,0.728656742896419,0.988678892277903,NA,NA,0,0.691885370417731,0.323900863931514,0.95,0.999
100,5,3,0.146692503815517,0.0230201359509956,0.965961061918468,NA,NA,0,0.0654990010096226,0.600546494089067,0.95,0.999
100,5,3,0.649380255372496,0.842535827715415,0.970065476800024,NA,NA,0,0.862426233190345,0.756501120517263,0.95,0.999
100,5,3,0.0809792369625065,0.965663177208509,0.997434046979086,NA,NA,0,0.294592572251102,0.907758166004438,0.95,0.999
100,5,3,0.385752301781205,0.363764404216083,0.981068254084,NA,NA,0,0.028404583689291,0.597595225931844,0.95,0.999
100,5,3,0.0925142683838494,0.952841285233386,0.952127934008441,NA,NA,0,0.907575952975778,0.341743697635364,0.95,0.999
100,5,3,0.583384769903496,0.846923355636187,0.969352472855314,NA,NA,0,0.0123893037149683,0.667110524259973,0.95,0.999
100,5,3,0.587410430194344,0.341178821071284,0.979781311845151,NA,NA,0,0.708437462190166,0.399879793843022,0.95,0.999
100,5,3,0.637069137482904,0.821039791703224,0.960876584462286,NA,NA,0,0.276273666662164,0.122356536239851,0.95,0.999
100,5,3,0.81129139450402,0.407448738135165,0.96187657397344,NA,NA,0,0.220079217290739,0.814231040165992,0.95,0.999
100,5,3,0.879408755460987,0.0357024245823268,0.998487395221833,NA,NA,0,0.289299499986926,0.384627533444902,0.95,0.999
100,5,3,0.74792540430231,0.970791620553238,0.968322671727568,NA,NA,0,0.324369804675458,0.835369941366371,0.95,0.999
100,5,3,0.158967564686202,0.893802475959994,0.986838142833381,NA,NA,0,0.738229473860934,0.0662088307328522,0.95,0.999
100,5,3,0.0637799645629712,0.823593988147564,0.990840343692421,NA,NA,0,0.461223407670157,0.126933485512855,0.95,0.999
100,5,3,0.527768638037611,0.515848112792475,0.965857565085217,NA,NA,0,0.629609405006049,0.296086257590912,0.95,0.999
100,5,3,0.13354559031222,0.649978286121273,0.953859499004658,NA,NA,0,0.763191766397562,0.354292768709827,0.95,0.999
100,5,3,0.226019975969102,0.922580187559361,0.96104384125513,NA,NA,0,0.881850896665594,0.150291709087091,0.95,0.999
100,5,3,0.496319700494176,0.366685876039555,0.965345073084126,NA,NA,0,0.248406702461652,0.516506457389565,0.95,0.999
100,5,3,0.735382456396008,0.438379726932151,0.994682285073516,NA,NA,0,0.88882964700507,0.859018466928741,0.95,0.999
100,5,3,0.0716210882104933,0.545169744423823,0.97317993565948,NA,NA,0,0.793392952995142,0.231816988320788,0.95,0.999
100,5,3,0.866530534647871,0.461037554838229,0.994801735501329,NA,NA,0,0.942516923424788,0.459711226036306,0.95,0.999
100,5,3,0.792866049204953,0.292230665422976,0.964091342971672,NA,NA,0,0.970579600545345,0.408029503040016,0.95,0.999
100,5,3,0.0439404953145422,0.447063218888361,0.986010752207891,NA,NA,0,0.56898486654833,0.794863310872577,0.95,0.999
100,5,3,0.57383437634306,0.139174134074012,0.95554608078883,NA,NA,0,0.0582629994899034,0.301055282925256,0.95,0.999
